exercise,age,gender,income,education,health,happiness,smoking,diet,weight
1,41.39126148778557,0,48858.878530675254,30.828455634050194,27.206711792650538,35.67967593926465,0,1,2483.387117742261
1,35.05754298337233,1,37641.63936897938,26.46758044022872,16.67892621457713,26.633209955873646,0,1,1923.1348956773043
0,40.496123194974125,0,49301.594734870036,34.40137303864618,17.21793265308397,29.308047440666336,0,1,2509.0622798337636
1,21.83503786579409,1,44224.549163550066,21.60080361902667,16.06072072230965,25.54581061161241,0,1,2239.2124114484013
1,15.378347673419373,0,49078.21876172912,21.314933002309616,9.327559605248956,21.08847103414744,1,1,2487.0778084746025
0,55.048019298840956,0,51759.602632208465,39.600084038594815,16.205430413972024,29.79467428278148,0,1,2628.8317947052733
1,39.385056490282295,0,49909.94413791221,30.85876488515784,19.411375107014347,30.077625426685465,0,1,2544.1553706254213
0,44.34885917546668,0,33503.16704156373,31.87029058029102,12.90749475987334,26.116872257201937,1,1,1712.798812461362
1,42.02030989018341,0,41630.46369657073,30.174794811727256,17.870775482125644,29.188900346159635,0,1,2119.9407029713516
1,37.2452173417591,1,45627.06655317932,29.246712152767692,20.849565343437618,30.31318563993714,0,1,2316.919181001414
1,34.517062021563675,1,47375.15636072859,28.26528508443967,23.04090423834843,30.89135248465981,0,1,2403.9240559522063
1,46.62450959224315,1,52472.49929607684,31.756662788129745,22.863465800444224,32.7833570654429,0,1,2664.5044334285876
0,38.81698065342365,1,42527.194252586385,33.371970688444556,26.02786729115999,33.84380325531741,0,1,2171.5091614770545
1,23.157483834013075,0,44300.15526237478,25.724110817034838,17.42433747311784,24.594996919656737,0,1,2252.572403607591
0,40.69779381334848,0,34321.092975668915,32.132137163815955,10.969222854752958,25.228039534304273,1,1,1749.0273962042147
1,32.2524573275152,1,37419.383405500135,26.12642183286632,20.14586198928935,29.575585081339675,0,1,1907.3698513387953
0,36.87136283710227,1,50220.50852814345,27.13785577849167,21.691805733682717,29.628503921026432,0,1,2546.3362376338287
0,36.660016587253715,1,46386.13838762935,28.667639155071065,17.17925591419533,27.745523041349,0,1,2364.4403283162756
1,40.52914515436055,0,64480.366337827596,34.74291097271279,23.88568804249425,33.73445891284305,0,1,3276.837288561541
1,46.77155810313482,0,54899.85599922897,36.17531503979029,18.5800587305214,32.23622283976268,0,1,2782.7946275843087
1,44.189668133376564,0,48042.07013152573,34.474858467624344,32.26486217832118,39.38190530527999,0,1,2459.6122892612157
1,32.693257058577295,0,60084.32576881857,26.438863816582455,16.771870703903346,25.375080988577896,0,1,3045.906520306714
1,30.553810387694682,1,47699.95828235869,28.12654344042535,19.57134545713805,29.722508482730237,0,1,2423.08125997314
0,52.116535946231686,0,56052.78509137217,38.85999710875615,14.40514216654486,28.52263482927087,0,1,2856.455306334058
0,44.685005993488126,1,55433.70793056594,36.52447538047308,21.825111823460492,33.65048960730613,0,1,2818.4743218303684
1,33.15790817693403,0,70590.86211854739,29.80831812123419,21.06272133694294,30.99984622322207,0,1,3560.724019212695
1,27.42671665624244,0,45966.350777239924,21.152662970690066,14.11468106629742,24.680577893818306,0,1,2329.0512109339525
0,43.01778458665282,0,30555.67426808682,32.87790852207449,18.521633866243874,30.24331555786993,0,1,1572.1272098474656
0,27.469809004823297,0,51497.278943454876,23.727899390380273,13.552156041019515,23.987874674821086,0,1,2613.4205602355987
1,33.70179946867679,1,43565.12608125058,30.360540179581,18.13487186387082,28.916133700828357,0,1,2208.6943040852307
1,44.0421147588229,1,60741.02458640159,33.938478756524674,16.35060461803587,29.83295064132048,0,1,3068.9260665482657
1,27.910335238791326,1,42457.30102570179,25.17992741402654,19.857755383300848,28.854238188713417,0,1,2163.945943726325
0,42.726009384699985,1,39120.63025022161,33.35040679319988,18.774535771088242,31.30877753986686,0,1,2005.518195146583
0,36.024659111434694,0,48281.694476326455,31.701712456816246,11.481160824641663,24.756441241226995,0,1,2445.7181957058942
1,31.557745830881082,1,53738.82936473626,27.412562330004338,19.46588986033999,29.427480328730923,0,1,2727.498986858515
0,35.73241464150206,0,38229.595167406704,32.180468498792024,13.683182158519873,25.815786796371754,0,1,1946.9703512751435
0,42.00472513335288,1,43607.54465558662,34.133716023755596,16.079056358793174,26.729556679437774,0,1,2214.0234112780972
0,34.115428294978926,0,37274.70791902402,31.39580184898618,16.442669162253637,27.330158627439115,0,1,1903.6777683846362
0,42.29601435651625,0,67376.97522586463,34.1421305455768,20.92462443311858,30.04204935921476,0,1,3402.4526152312405
0,39.18832197230687,1,32932.98810174856,28.570389780715043,15.110390336408713,25.450905405912014,0,1,1682.8752245738995
0,32.67878051654543,0,52235.691677103954,29.510748648643688,4.551821388620763,20.864396701102386,0,1,2645.937044021954
0,34.423530925673035,1,71614.31514189548,27.208621601429915,13.81627799680091,24.777997229328165,0,1,3611.1006260562276
1,41.20840339869713,0,25812.470890175817,33.560523272742266,20.328603801948884,31.95564932422245,0,1,1332.5405746536103
1,30.097700484236217,1,45621.629150549,27.315584685854233,17.106374154945826,25.835442904798413,0,1,2315.6170552085305
0,48.6498099050837,0,34112.31078431613,37.31768203052712,19.827530964986835,32.26447401964881,0,1,1751.8635763206366
1,33.32885215375501,1,42500.13148797788,27.8217379650145,19.526424657087393,28.061260481772976,0,1,2168.034079439193
1,25.53138587270699,1,51452.594770477685,27.894537697191403,13.125010852711819,25.677355610920717,0,1,2598.8555614115025
0,57.66077742150584,1,53099.3509884477,40.24406010065946,12.22079305507654,26.301712585936663,1,1,2709.3081582025884
1,47.64895818905639,0,50383.397323199635,38.895812368944036,23.2293225779376,34.048755370028566,0,1,2567.548953175738
0,52.1343611006811,0,38791.58289997092,39.12054625945753,14.80126881271816,28.53435876624613,0,1,1987.697869113489
1,33.99362959536375,0,62274.53649068556,34.07745776879406,16.53541465975554,28.802913167030123,0,1,3151.645865200566
1,25.94627570023622,1,68927.08599263491,29.892767915268845,15.917626362223487,26.072754283525697,0,1,3470.9029508304266
0,32.735265852592995,0,61819.94120297674,28.82281061062959,14.523329338816346,25.466428307908735,0,1,3138.741618941571
1,30.300342556735714,0,36349.94673308522,26.0026754097159,17.72554178817188,24.67656866714625,0,1,1853.0470768152886
1,34.89923613435228,0,59533.30089623129,30.87693298535858,14.518149443581873,28.58561939644482,0,1,3014.497333081587
1,22.49852908272122,0,48979.80083625694,19.973817726976034,16.606811032776356,23.194092613756688,0,1,2485.5107575053485
0,14.539493128994735,1,40563.20301591909,19.69475268760663,8.337041837402056,18.963972936029233,1,1,2066.044020257595
0,40.155970379509576,0,48181.32344297842,29.14957036837111,16.58404262345843,28.79102337127675,0,1,2454.0505939169097
1,43.828702840965164,0,75600.01601546345,34.67283015801299,21.89865593328645,33.50206808183403,0,1,3819.7845252297047
1,52.43379715199504,1,37202.17803351387,40.577119386156184,28.016703233515155,39.79548864287391,0,1,1907.8289891111383
1,42.25225802685657,1,41111.97261220271,35.381691492206755,23.687293357767146,35.50218372978719,0,1,2092.220373025467
1,20.549848171692133,0,52154.6633852034,19.752020738710236,22.11503819205852,27.65518469140611,0,1,2638.397003131981
1,48.80370751239163,1,42464.60143176218,39.771269759193444,17.620102456224974,30.72685328433826,0,1,2166.7433354351147
0,36.446070525622055,0,67363.88228899153,28.946841654423263,14.076521948415245,24.362822996408255,0,1,3407.8304170237475
0,46.368659784682585,0,60025.82213603746,34.53420932684713,9.333841934479675,23.91272042336624,1,1,3039.234276711965
0,40.40710611135445,0,43845.94971406585,31.474128467303572,14.7881153498975,27.56145263599347,0,1,2241.2051474728446
0,35.78950722743938,1,43442.278728870035,33.141467379478904,14.080303014502997,27.020082681540575,0,1,2207.726851794619
1,30.263288779537035,0,49792.39530439074,27.82021089783371,18.12907682239802,28.245348423377937,0,1,2529.376530105479
0,38.37814083708838,0,40934.26925636888,32.6312470828372,14.560530324618824,26.159458552761556,0,1,2084.6744916838384
1,22.52994264237165,1,34068.23270978965,23.345190790834764,12.521109316627683,23.40305047414877,0,1,1742.037744355291
0,41.43850478301531,0,48838.48604362134,34.56141820470771,13.719700515643282,25.27426102357222,0,1,2481.1241031067334
0,44.41803072264268,0,38179.96938706343,34.63149355035052,22.870884346357236,32.66030823613831,0,1,1968.5967738674121
0,33.87782351334151,0,44778.54192807434,26.396116781592767,21.39171383864422,31.296971250951046,0,1,2276.98400905114
1,45.882012862448555,1,41244.7414038203,35.13576124591775,18.189232571611917,32.44078266844154,0,1,2102.866146872952
1,41.09811717075534,0,53442.976269436665,34.57467521935709,23.591357075817218,34.61567807424703,0,1,2710.7787603582747
1,61.50673841142196,1,53596.17064996683,41.18264053297628,21.492081209564613,34.54398618234439,0,1,2718.8626488998807
0,55.703836020505335,1,53443.45696582459,38.00949880719567,15.768415292212833,27.459501902149462,0,1,2708.601747511862
0,42.295243863910656,0,67649.87472118085,32.7385388612268,11.605473258656794,21.73710025390482,0,1,3418.677222252965
0,44.17022494789696,0,41977.14250421011,32.02112959892085,12.099988433581832,23.735862347772468,0,1,2127.042819144126
1,32.87901056427303,0,50927.82232392989,27.403748088516533,14.09842720405579,26.752673255848652,0,1,2591.903236371065
0,58.815774823706285,0,47821.45780586876,44.36576435163525,17.949490893191374,32.4073992046419,0,1,2429.6264488304782
0,32.034814965610366,1,58504.81519889003,30.337202670745956,18.766508024165752,28.393225896847213,0,1,2964.620027490406
1,17.77993265460831,1,74038.00712236544,18.815946078327634,23.865200450592507,27.877516532370144,0,1,3742.78086008824
0,44.87900959378803,0,63315.595496640446,33.741063176284385,16.24345961060788,27.742974143603792,0,1,3217.7905357084765
1,58.859604907329576,1,42118.186253356405,42.06075779843638,21.458080220459575,33.930197136059945,0,1,2142.593660138959
1,43.097485156634875,1,62298.82915923929,34.37337560357717,11.470717068762198,26.48947014319739,0,1,3160.6817823101137
1,36.82953400456231,1,31988.696576622024,34.209426912294234,26.28625339884748,34.6708204332181,0,1,1643.453308089729
1,44.81605998932153,0,49222.68256802123,33.136026987446876,20.831083580663524,29.06210883008623,0,1,2505.862756022379
1,35.62523135470271,1,66206.12631426682,32.74204779045747,8.701271152833627,23.13475904331417,0,1,3347.8684353061517
1,31.055640537867973,0,50743.09760583584,24.631146359907362,16.407945536023597,26.634963701948926,0,1,2572.0075089275274
1,38.52244700679207,0,55735.85146885041,31.7213458115549,19.832380965919075,30.359086573213016,0,1,2821.763376815253
1,47.39351569590735,1,52568.77973269498,34.05205000918015,19.085256029733557,31.049962276278038,0,1,2669.87220766516
1,34.64246791036526,1,51043.30051520226,30.324479869330965,24.54155908856395,33.588588942972656,0,1,2596.1815686030554
0,43.69287317476787,0,57548.332001976516,30.811835978430885,8.990876439703817,22.052040812563334,0,1,2918.6854619324117
1,28.859535497899174,1,53011.0267295137,23.252338338576816,15.063571609022944,25.331178653828644,0,1,2692.4585134991203
1,33.030786176631814,1,50942.77338870071,29.822097149970865,22.736601136614333,33.47596033193261,0,1,2585.707207548964
1,29.18701612660377,1,55699.29794030701,27.951599862465137,20.77840872619082,31.649341279599255,0,1,2821.097358694499
0,31.113032061378483,1,50513.17069938077,27.43630096506304,15.27902330448208,25.88737414593859,0,1,2576.2147453639645
0,20.375496009008614,0,59568.78934368062,18.24649591407171,7.186757082987534,18.504340541777875,1,1,3012.0535328187784
0,42.205718705678876,1,47279.757864113286,38.411706924798295,11.487696185003308,27.799652720315397,0,1,2405.4747803866057
0,40.993443349967336,1,42727.4411539935,36.476431508300365,5.961480025067489,23.346351364778975,0,1,2170.76651768129
0,43.27185008153812,1,53978.02627116578,33.32072555795115,17.01613557606356,28.77533394324486,1,1,2750.7366988329054
1,56.47116717332063,1,37930.53610665067,40.057521694030285,21.671469876621956,33.84897293895552,0,1,1943.6870278022723
0,31.144665434807013,0,51849.3613478927,27.722580073813663,9.492997645748478,21.28213620956108,1,1,2628.2703111332553
0,34.67591461198781,1,52427.23019121839,28.61071391444871,7.7848277067095975,20.710349628343764,1,1,2649.5765090839386
1,27.843975294724103,0,45940.06640170858,26.64320248747134,17.793728400400518,27.641614647790547,0,1,2336.943015472901
0,52.4650175991335,0,52014.30134823823,35.34711045166978,19.050292181117086,31.083440961951574,0,1,2646.7805343149234
1,16.891661254827373,0,44399.33879212895,21.119994373278793,19.920474080124364,26.680726338726284,0,1,2256.7728690604317
0,55.88595798331091,1,59620.454629462205,41.68722868019118,18.688974724177445,32.964435990977144,0,1,3030.120261885281
0,48.44815320608023,1,54488.70641403356,38.22695723221689,1.889814711500028,19.305157560470107,1,1,2763.6504221996615
0,37.977510050671455,0,52541.97763347569,29.106120955896102,15.803866447703086,27.28426478687942,0,1,2664.8472553099773
1,22.790354061654817,1,77077.70281326177,23.346303604251464,16.082058187232864,26.106905670569372,0,1,3893.1618536256883
0,33.134462485678256,1,34529.57636209681,27.266856680602025,6.5537583381953315,19.22812975250129,0,1,1758.2441322802429
1,49.92390078403173,1,56314.60230570439,37.02253092274174,27.325173897485264,39.28011946158821,0,1,2858.128612675079
0,34.26631279568099,1,39119.84628401924,30.270078027147065,13.395330796637857,26.440835553986556,0,1,1990.2467132519128
0,32.38486689382534,1,63004.14883429816,28.892585346016467,19.052904490352105,30.581629356192572,1,1,3196.564645470793
0,58.73769262776131,1,52443.47212063055,41.40651711529923,22.639772442342775,33.40864193439209,0,1,2673.187627278545
1,37.727789370011244,1,39597.9854483922,34.267926864917655,22.26696051048044,33.870814860419706,0,1,2020.3600606043674
1,33.6810997636818,0,48761.20166535253,33.744405446770294,13.389898929419854,26.35220809633747,0,1,2484.5225912462297
1,42.42225803574537,0,56128.95402580513,29.257430759165935,23.23711336625037,32.433458172926365,0,1,2850.1795263924496
0,45.65479920784912,0,49149.20567402479,38.199364376184064,16.313094036170913,29.051251759410913,0,1,2494.616819130296
1,28.49039784739624,0,50568.65841670293,25.475741219560987,11.863557664756593,24.292622218008244,0,1,2568.3356949446165
0,31.96903565201282,0,55622.80502138092,27.05573135237158,15.00622641482803,25.63369938542655,0,1,2823.076378794358
0,43.752920441377746,0,55094.398576836815,35.073762396290476,25.193878468380838,34.427571372804245,0,1,2797.4660093107486
0,32.289521753049094,1,34950.05752599907,28.406649497168715,18.3316496582206,29.458800501347376,0,1,1774.5724556420855
1,27.650063340213563,1,53660.43739590159,24.341621467389153,18.23063505684922,27.186812149277934,0,1,2720.3125830715508
0,48.85398757718136,0,47486.028879322046,36.76984225747807,16.85532669604875,30.097817400664816,0,1,2422.630253535139
1,16.433702302367138,1,34388.61007981335,17.385315462911123,12.241675810217814,20.23572823368489,0,1,1750.4071721989385
0,50.76612619071977,1,51674.222811688654,38.833289478675546,20.06038288427348,33.415497809486595,0,1,2629.1566553409484
0,37.1862185039912,0,43073.66998596534,25.600939186959252,10.39369444756747,21.1236014911569,1,1,2186.374041968026
0,46.121082718182976,1,54065.33529492236,34.640579032248255,16.76392725054432,27.930392420278906,0,1,2740.4724234746272
0,45.07915275265777,0,46761.600873489326,33.88745009099739,18.86039664617661,30.584819029079583,0,1,2369.2526865131194
1,50.963821054773604,1,50627.05274495088,39.85407668118883,17.00921636221582,30.74317743634911,0,1,2573.589516692044
0,53.48145400618843,0,54280.61313889187,39.111942895405164,9.854496722211522,26.21820669275374,1,1,2749.6644564879025
0,35.14035392005285,0,47287.01485707462,26.871375487378792,9.49979294261217,21.979212452913437,0,1,2395.3042541624136
1,31.286480221102927,0,49426.563163446044,28.297349381691216,21.51691314076632,30.993306008695512,0,1,2502.611299853024
0,47.42180697702584,0,41755.95125640438,35.612635932805375,18.251355746734376,31.23584843945593,0,1,2122.6337082012938
1,37.95772558819179,0,50573.75734518534,34.32367185548686,24.50049014772824,34.39058619701909,0,1,2566.6886013407902
0,52.059449526140824,1,54483.40601317393,40.65802774382268,11.547370180616818,27.654481091080942,1,1,2760.7853980475643
1,46.99665341456726,0,55514.93654963106,38.081112771741616,18.228706098558515,30.303937090284208,0,1,2807.7705018187285
0,41.26620752075302,0,57084.749279141426,35.135176758577074,21.54124753813556,31.281980785767832,0,1,2900.033899928885
0,38.784326266467545,0,58442.24532092136,29.180639274180052,16.58394621625073,27.06627394658983,0,1,2973.6864683748527
0,50.00639176160133,1,38631.68086296063,39.466724957440405,18.496005546658047,30.327858366141825,0,1,1969.523852210236
1,40.44464697112439,1,34697.67489093214,34.39426968158891,17.87506301273649,29.981348932233725,0,1,1775.2308473379617
0,29.942394334605794,0,40954.765806462485,25.859609027077624,6.665646943891481,19.28832206841921,1,1,2089.7070809582506
0,17.745987889654597,1,57182.01885979082,22.84871869768972,9.120537337161863,21.091694046923593,0,1,2885.8075611632426
0,37.776824850259246,1,54761.029233255824,31.73665725941064,14.178154425027298,27.303364159976404,0,1,2770.47859036463
1,31.054131534926633,1,40508.49379786689,27.608870271187023,16.534343437988873,25.735860004874667,0,1,2069.357028629453
0,52.87286788203305,0,26786.5995650171,35.680159129929024,8.392162727725331,23.867080953701702,1,1,1377.5962978523014
1,36.57541667283563,1,54507.68584697324,32.36534743609777,20.593411480682825,31.932712587202793,0,1,2770.781231566715
1,45.858460246450974,1,51305.20988727256,33.99917445240193,15.048232502216244,27.52478636589064,0,1,2601.7935706670737
0,28.877346309711335,0,53947.6989574134,31.8264394252467,13.220845317364947,24.80751418586567,0,1,2736.2616185221864
0,49.170110008991934,1,41294.802711698096,36.46213129898541,17.22824874279177,31.55533127298562,0,1,2106.2081889094784
1,37.724398636807656,1,60074.474150422684,29.32289602477391,17.701875097501688,30.42277880376525,0,1,3042.147835811332
0,55.79853652388452,1,33938.17879348659,42.349077528061585,11.528197631504954,26.584999757263276,1,1,1735.3591283527549
0,45.95872119858121,1,51921.10698791014,34.533599183283854,16.977646644020105,28.119587040743102,0,1,2635.8779125608758
1,42.697222252189235,1,50617.3585077862,31.216065860277926,13.172435258438748,25.37396008353612,0,1,2571.603505608024
1,47.95984190549461,0,43683.33035031574,37.5789422781141,29.24212314325561,37.215451900419325,0,1,2234.026541232775
1,34.10262884876269,1,65903.43130383462,30.68207619839466,21.344869035296632,29.776609051826327,0,1,3325.6836118669235
0,28.436453060458433,0,46368.89020039609,29.615153146216628,11.80866947690114,24.95747764254701,1,1,2355.2087677857285
0,30.71021884140484,0,58018.798801370904,25.30116136450208,15.69290879572613,24.38599726092812,0,1,2937.7620263414983
0,44.282488599425946,1,52789.62775835467,32.188897320555895,12.756375690423008,27.970261356981155,0,1,2677.2248766463526
0,60.43054540580369,0,37783.08140165408,41.396989519775516,22.595681250352932,34.75693745600126,0,1,1935.460221599779
0,47.56902917414541,1,39955.01497555031,34.30928125964928,9.122054613999092,24.343511362389442,0,1,2040.0742321495702
1,54.72948697294335,1,53041.09311828989,39.97302833767146,21.71016826736696,33.9442109122781,0,1,2691.5519102773137
0,45.04679249944405,1,38705.672773346756,34.090938348988665,13.765853768401598,27.87022863109057,0,1,1973.706835388146
1,34.18921977105921,0,48012.765132340566,29.595601581119848,21.150007162584423,29.019130862889835,0,1,2446.502098268213
0,41.56209523572505,1,47026.94138003088,32.195438946693876,23.78590489411885,33.58003867692517,0,1,2391.35041550884
0,30.721876530312024,0,55613.03503844485,29.80626334223446,14.795501055860324,26.90970287517183,0,1,2822.9979431482757
1,50.36135223385771,1,55551.05501397282,43.04447557364689,26.731102259412886,37.51217857327675,0,1,2823.9101269660387
0,49.82699270378213,0,50540.58909491007,37.41139874954637,20.119183975671383,33.607795510842344,0,1,2574.737694473223
1,43.75413337852646,0,56128.60052872164,34.03288791899315,17.57443587432393,28.222455523147353,0,1,2855.530885499147
1,30.898048289515124,1,59000.02767871813,29.483041025019048,12.84552972980375,24.444647971703038,0,1,2984.0715281282305
0,36.238318232903275,0,59132.18082674184,29.413723386470114,4.084291073554908,18.815598997099933,1,1,3000.418517411476
1,49.81019757046767,0,53581.08873564747,35.40255519583838,19.817565755736013,32.318805142994364,0,1,2721.943912939869
0,51.650919740569165,0,37372.573628554295,38.06637044663283,18.55118860378095,33.44546252259948,0,1,1905.542017825601
1,30.28155785480199,0,55011.70132709542,29.865429061231232,20.203974254692568,30.483216423757142,0,1,2796.666266440747
1,53.99101809218173,1,55060.78846269775,37.45617489986948,21.59853999230548,32.535131306065914,0,1,2787.2318716089303
0,34.79388404767235,0,28504.405480835216,29.042654083586434,18.56243742485149,28.77581486729694,1,1,1466.268735715881
0,31.14197969250632,0,30608.821241477108,27.00637888579693,7.5982087014209565,20.48966578308432,0,1,1564.798455662876
1,61.682933590225964,0,42920.53917479167,42.31235551492108,19.2342277431768,31.669213884739328,1,1,2206.312630342356
0,38.27548808519413,0,60852.019645343535,31.109664359521233,14.084687068882207,24.762961881500566,1,1,3083.509562342648
1,38.364989993634936,0,43153.31084943193,29.035497898831068,22.596356861797894,32.756126345736675,0,1,2198.327286461823
0,23.00134422831676,0,62126.89469639316,24.773803828905805,10.84707101065401,22.334246401927572,0,1,3144.3171502567934
1,62.60929856789138,1,58754.51528659639,41.22534171503917,21.73964507946318,36.538769341014266,0,1,2986.002407503754
0,45.278585720214004,1,49295.51468398137,35.80485035950408,13.437545879503787,29.292384664058574,0,1,2501.9281423360067
1,38.39737399579486,0,55532.33099968543,29.01823457747167,25.268966969919116,33.56954098466671,0,1,2818.625341351666
0,33.47695298253526,1,43950.91315650084,32.639367881213005,12.622167756704819,25.441898234605407,1,1,2231.945658573069
0,57.86682368082468,0,51972.53630659982,40.9302600181351,22.780059939255548,35.23865697601022,0,1,2643.2175161568384
1,51.479386228630815,0,52598.62391402445,38.3688424767508,22.483575464427986,32.26520412162114,0,1,2665.0581965429146
1,32.78282937731815,1,48606.41686829287,30.507747738722664,19.93628379906372,30.239664020594034,0,1,2464.980859563484
1,35.940275777561226,1,50421.39478586903,30.79233319439031,23.05473610389121,33.461352811550114,0,1,2564.217494477224
1,36.78389584463265,1,41136.70367763279,33.73145800832923,24.093406278122124,34.327146303880134,0,1,2099.472990862438
0,41.852908212752034,1,43342.361202727945,32.501365243773954,17.28618448825354,29.843901641300615,1,1,2199.864754099543
1,44.603255850915154,1,30787.632111290255,34.21032516635355,27.703708622165117,35.9179481618872,0,1,1569.4613295028978
0,38.8706990709145,1,51792.35891524765,31.29608429277476,9.67021468692354,22.420453534556618,1,1,2615.6449738323613
1,28.973600022810786,0,50668.609026729406,27.12223595984371,17.02427749281789,27.425545810884607,0,1,2579.3654128218545
0,46.42494185615164,0,44393.19949520823,35.78280242905431,12.326248966010638,26.730987062155364,0,1,2269.9563609753463
0,39.60150989435458,0,61715.170130434984,33.383530414028215,20.487209776426592,30.474994681477458,0,1,3120.4093940949483
0,42.803551765086475,1,44740.18902868327,34.72378524160962,12.992052722254853,29.822434680868874,0,1,2278.617571485016
0,51.04486381837735,1,59896.410549301596,41.28594676135984,21.65183353306656,36.32409936780168,0,1,3023.4240331043193
1,36.649416080294436,1,71376.35034906198,31.855606545495203,23.990959688157886,34.43509317672152,0,1,3613.925150921276
0,39.561204339727084,0,57579.71980707387,31.37450436895632,19.310016901305122,30.61713712622288,0,1,2924.400879111026
0,39.744122860073574,1,52864.96147201373,30.402938452988202,11.456552610989352,23.891700932002557,1,1,2675.794482477896
1,39.92598552176551,1,51172.88241235179,33.40302296692227,20.29736884939436,31.7192301250421,0,1,2592.912798480914
1,52.14373388916974,1,38212.525391387724,41.0454992979227,21.842403186617155,35.069094485001365,1,1,1956.7705097677313
1,38.05925197560026,1,50913.01026237154,33.257702368271225,14.220764395683732,26.421222447562407,0,1,2583.4369718869707
1,45.83460197682998,1,53148.80844117973,32.83109098461125,26.041549984054605,34.38722734980093,0,1,2704.302545118775
0,40.94333977265661,0,79182.89623381078,29.58105074024904,11.246443898187994,22.476037554678943,1,1,4000.496719400574
1,37.64483801762613,1,51215.57958080124,30.36223288691112,19.632889236752163,30.874628804232405,0,1,2609.067262976926
0,46.484107244864056,0,51225.40801974563,33.06877332402372,19.80450716353821,30.432171325134558,0,1,2596.035147255097
0,32.980697746244324,1,52041.55912348003,29.710817753995073,11.670388706513348,24.40827199362196,1,1,2646.529641921053
1,37.423378317463275,0,35869.17784996053,29.438583182252636,25.311505965480677,30.60638267832634,0,1,1837.6292718244295
1,38.3463243442625,0,44067.26547200589,31.315619609341297,23.180989607954462,34.24766645043758,0,1,2243.3229695781265
1,61.1594809700034,1,57257.19962521018,42.299104772392205,25.235962470653952,36.467099782691044,0,1,2914.6409974534026
0,20.137629781560207,1,55998.96938523704,20.482157491440404,16.896409642806297,24.979970925984627,0,1,2834.134540839935
1,47.53893685712503,0,23348.98716052623,35.81792618181444,16.58398623297609,29.702138397040283,0,1,1214.0068936994132
1,49.782086180291515,1,38579.38895276579,39.663870478697206,21.042480231421926,32.05810190639321,0,1,1975.8809129851693
0,42.49054098435742,0,42605.29924998451,32.67618900158591,14.538477397445622,26.443935165113857,0,1,2171.4900574866756
1,41.76931883609642,1,48116.08726940669,31.923383454305274,18.25591297516668,29.44832059979262,0,1,2446.091730727565
1,53.2261112470932,1,39454.52131624828,40.33071801834517,23.27903844267922,35.595573573351615,0,1,2006.9307316410218
0,55.63465515994893,1,61212.65948347382,40.33271081071157,11.200722084042228,25.063166937277696,0,1,3092.107038073405
0,34.533565545583784,0,63728.95627624803,26.663854532078602,21.17426835090509,30.479847547159615,0,1,3228.3991014278645
1,47.310084981982705,1,50193.9199132596,37.646315284119396,17.517105340322615,30.311049566710395,0,1,2546.865664667981
0,28.86307535356727,1,47439.37596697412,27.046065661144684,15.571175728927429,27.323238202995967,0,1,2418.9359533015195
1,40.49246600314623,0,59712.82182684302,31.05199583055056,20.840520878137433,29.723990387089444,0,1,3017.3401674290744
1,48.023748291592966,1,45487.015739883514,38.30432710812165,18.632848933936284,31.257359621489627,0,1,2311.040643321176
0,37.40724152658326,0,58026.37764938882,31.876547512003143,13.968308949867104,26.91834533911662,0,1,2939.266239020779
1,47.149859551418565,1,51848.40884505693,36.28958731930277,16.78781567564984,31.675715280179617,0,1,2618.0619823875354
0,35.590727051836154,1,49539.86214805927,30.41780283040295,19.431755893469266,29.722758676448223,0,1,2520.5589370423622
0,33.62140715502229,0,68017.61226702794,26.287654004888786,7.08594967254251,22.311408785607973,1,1,3429.9580115037584
0,45.31134790804748,1,58386.80238546495,36.49140628420099,13.628515805800472,27.1394982861042,0,1,2950.74578846858
1,45.9957524662601,1,30107.22312496009,36.604967504186874,18.72251794341906,29.67671952580705,0,1,1542.399166920796
1,32.869990378397894,1,49710.56885976532,29.735368329301735,19.25179457354358,28.33990977700103,0,1,2521.3442849046924
0,51.42145789138748,1,43203.43791037117,36.99263495396589,24.349693392195896,34.72460325635103,0,1,2199.1288480208245
1,21.238842052377017,1,45088.29316000641,25.216783922939648,14.843395075682649,24.60800081257068,0,1,2295.2431244600934
1,61.14545167711701,0,59122.25940951817,43.377716963220564,34.35140156435572,44.931489340303784,0,1,3009.189280214582
1,38.99866052652059,1,46834.93263055574,29.227673149849558,19.081880918555974,27.802163114148396,0,1,2377.0334673091756
1,44.7564212680652,1,59945.63072834685,32.64490884060337,21.313269448328914,31.64888936882671,0,1,3039.3862556311256
1,48.06009516257473,0,34767.76047983835,36.05134102764908,23.1024703782888,32.56834648246851,0,1,1784.3127805764334
1,55.84579332094471,1,44629.77067898843,40.09891750003715,23.89108994993792,35.56850171394812,0,1,2274.312589303001
0,31.187249588360153,0,48912.76693906991,27.667935206474887,17.064734779341073,28.416870291370707,0,1,2485.900747334812
0,38.89762404010969,1,32114.369112535234,31.201036035808094,8.97181097589879,22.1844877715173,0,1,1647.461275942374
0,38.826732115796034,1,48122.956422297204,30.80230279738477,13.267952846594202,26.592998591197837,1,1,2441.6699529967855
0,49.20436695152115,0,46797.93989820272,33.88054609750532,19.726417455032433,31.95464528905285,1,1,2375.956518909711
0,58.06427017001532,0,48605.38107768717,43.88136103048781,26.04215471673957,40.13181942703827,0,1,2484.5470058146607
